zinc_id,smiles
ZINC000065740669,C[N+](C)([O-])CC/C=C1\c2ccccc2COc2ccccc21
ZINC000065742834,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncc(O)cn2)CC1
ZINC000068150640,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O
ZINC000068206930,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO
ZINC000077269418,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1
ZINC000077269421,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CC=C2c1ccc[n+]([O-])c1
ZINC000077291483,CNC[C@H](c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)C1(O)CCCCC1
ZINC000077292463,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)OCC3
ZINC000077312651,CC(C)c1cccc(C(C)C)c1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000077319562,CCOC(=O)[C@@H](CCc1ccccc1)N1C(=O)[C@@H]2C[C@H]3CCCC[C@@H]3N2C(=O)[C@@H]1C
ZINC000085537068,C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H](C)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
ZINC000090716806,C[C@]12C[C@H](O)[C@@H]3[C@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
ZINC000095618558,N=C(O)NC[C@@H](F)C(=O)O
ZINC000095618622,C[C@](O)(Cc1cccc(O)c1)C(=O)O
ZINC000095618624,COc1cc(C[C@@H](C)C(=O)O)ccc1O
ZINC000095618768,C[C@@H](C(=O)O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(-c2ccccc2)c(F)c1
ZINC000095618792,CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@H](O)CC(=O)O
ZINC000095618864,Nc1ccncc1OS(=O)(=O)O
ZINC000000492792,CC(=O)O[C@@H]1CN2CCC1CC2
ZINC000002001884,CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(C(C)=O)c1
ZINC000003876078,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
ZINC000003881556,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
ZINC000003917400,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](C)C(C)C)C[C@@H](O)C[C@@H]1O
ZINC000003929793,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000003938624,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
ZINC000003938681,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1
ZINC000003961849,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
ZINC000004097415,COC1=CC(=O)O[C@@H](/C=C/C2=CCCC=C2)C1
ZINC000004212939,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
ZINC000004213231,CCCCOC[C@H](CN1C(=O)NC(=O)[C@@](CC)(c2ccccc2)C1=O)OC(N)=O
ZINC000004214779,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
ZINC000004215648,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000004216393,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC
ZINC000004216862,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
ZINC000005132640,CCC1=[N+](C)[C@H](C)CC1(c1ccccc1)c1ccccc1
ZINC000005167162,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000005353194,CC(C)(C)NC[C@@H](O)COc1ccc(O)c2c1CCC(O)=N2
ZINC000005425173,Cn1c(=O)c2c(ncn2CCOC(=O)c2cccnc2)n(C)c1=O
ZINC000005459685,CCC(=O)[C@@]1(C)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
ZINC000005513515,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@@H](O)C(C)=C[C@H]21
ZINC000005513519,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@@H](O)C(C)=C[C@@H]21
ZINC000005514227,CCCCOC[C@@H](CN1C(=O)NC(=O)[C@@](CC)(c2ccccc2)C1=O)OC(N)=O
ZINC000005514900,CCCCC1(CC)C(=O)NC(=O)NC1=O
ZINC000005651045,CC[C@H](OC(C)=O)C(C[C@@H](C)NC)(c1ccccc1)c1ccccc1
ZINC000005759845,COc1cc2c(cc1OC)[C@@H]1C[C@H](O)[C@H](CC(C)C)CN1CC2
ZINC000005760534,C=CCc1cc(O)ccc1OC[C@H](O)CNC(C)C
ZINC000005821094,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@]3(C)O[C@@H]3[C@H]21
ZINC000005821325,CCCCNC[C@H](O)COc1cc(C(=O)O)ccc1Cl
ZINC000005834183,CCCN1C[C@@H](NS(=O)(=O)NCC)C[C@@H]2Cc3c(O)cccc3C[C@H]21
ZINC000005847320,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)c(O)c1
ZINC000005922744,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23O4
ZINC000005924342,CC[C@@H](OC(C)=O)C(C[C@@H](C)N)(c1ccccc1)c1ccccc1
ZINC000005957009,CCn1cc(C(=O)O)c(=O)c2ccc(CO)nc21
ZINC000006030608,C[C@@H]1C=C[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@](C)(O)CC[C@@H]1[C@H]23
ZINC000006031944,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5
ZINC000006070005,Cc1cc(O)cc(C)c1OC[C@@H](C)N
ZINC000006093393,O=C1N=C(O)[C@@H](O)N1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
ZINC000006095847,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1
ZINC000006096132,NC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1
ZINC000006116536,O=C1NC(=O)[C@@](c2ccccc2)(c2ccc(O)c(O)c2)N1
ZINC000006117174,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21
ZINC000006117751,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1[C@H]1CCCNCC1
ZINC000008214407,CN(C[C@H](O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)C[C@H](O)CO)c1I
ZINC000008214630,FCC(F)(F)F
ZINC000008437540,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@@](=O)(O)OC[C@H](O)CO
ZINC000011330186,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
ZINC000011616036,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@@H]13
ZINC000011677890,CCCC[C@H](CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC[C@H](CC)CCCC)cc3O)n2)c(O)c1
ZINC000011677901,CCCC[C@@H](CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC[C@H](CC)CCCC)cc3O)n2)c(O)c1
ZINC000012503109,OC[C@@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O
ZINC000012503203,CC1(C)S[C@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)N[C@@H]1C(=O)O
ZINC000012503242,N=C(N)C1=CC(=O)/C(=C\C=c2ccc(=C(N)N)cc2)C=C1
ZINC000012504524,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1
ZINC000013588928,Nc1ccn([C@@H]2CS[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O2)c(=O)n1
ZINC000013983447,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@@H](CC(C)C)CN1CC2
ZINC000015848249,C[C@H](I)[C@@H]1OC[C@@H](CO)O1
ZINC000019322537,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
ZINC000021981206,CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3
ZINC000022001752,CC[C@](C)(Oc1ccc(C2(c3cccc(O[C@@](C)(CC)C(=O)O)c3)CCCCC2)cc1)C(=O)O
ZINC000022001761,CC[C@](C)(Oc1ccc(C2(c3cccc(O[C@](C)(CC)C(=O)O)c3)CCCCC2)cc1)C(=O)O
ZINC000022047714,CC(=O)NS(=O)(=O)Cc1noc2ccccc12
ZINC000022055003,C[N+](C)([O-])CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
ZINC000022057192,NCCc1c[nH]c2ccc(C[C@@H]3COC(O)=N3)cc12
ZINC000022060259,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2cc(O)ccc2oc1=O
ZINC000022061180,CCOc1cc(C/C(O)=N\[C@@H](CC(C)C)c2ccccc2N2CCC[C@@H](O)C2)ccc1C(=O)O
ZINC000022061277,O=c1n(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)nc2ccccn12
ZINC000026251015,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1
ZINC000027552910,CCS[C@]1(SC)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000029391220,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
ZINC000030691445,O=C1NOC[C@@H]1/N=C/c1ccc(/C=N/[C@H]2CONC2=O)cc1
ZINC000003875362,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
ZINC000003875376,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1
ZINC000003875420,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ZINC000003875871,C[C@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003875872,C[C@@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003881345,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC000003917722,C[C@@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1
ZINC000003934128,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1
ZINC000003938628,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000004097414,COC1=CC(=O)O[C@H](/C=C/C2=CCCC=C2)C1
ZINC000004097468,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
ZINC000004212953,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@@]21C
ZINC000004214391,CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21
ZINC000004215548,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C
ZINC000004215812,CC[C@@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000004216615,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I
ZINC000004217167,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
ZINC000004365621,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)O)cc2S(=O)(=O)O)cc1
ZINC000004654818,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000004771864,OC[C@@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O
ZINC000005132639,CCC1=[N+](C)[C@@H](C)CC1(c1ccccc1)c1ccccc1
ZINC000005134829,O=C1N=C(O)[C@@H](F)CN1
ZINC000005157164,O=C1N=C(O)[C@H](F)CN1
ZINC000005352878,CC(C)(C)NC[C@H](O)COc1ccc(O)c2c1CCC(O)=N2
ZINC000005421253,Nc1ccc(S(=O)(=O)/N=C(\O)c2ccccc2)cc1
ZINC000005459684,CCC(=O)[C@@]1(C)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C
ZINC000005513434,CCCCC[C@@H](O)CC[C@@H]1[C@@H](O)C[C@H]2Cc3c(cccc3OCC(=O)O)C[C@@H]12
ZINC000005513516,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1C[C@@H](O)C(C)=C[C@@H]21
ZINC000005514225,CCCCOC[C@@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O
ZINC000005514233,CCCCOC[C@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O
ZINC000005599377,CC[C@H](c1ccc(O)cc1)c1c(O)c2ccccc2oc1=O
ZINC000005651370,CC[C@@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1
ZINC000005760474,C=CCc1cc(O)ccc1OC[C@@H](O)CNC(C)C
ZINC000005785445,O=C1NOC[C@H]1/N=C/c1ccc(/C=N/[C@@H]2CONC2=O)cc1
ZINC000005821102,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@]3(C)O[C@@H]3[C@@H]21
ZINC000005821332,CCCCNC[C@@H](O)COc1cc(C(=O)O)ccc1Cl
ZINC000005845717,CCN(CC)C(=O)N1CC[N+](C)([O-])CC1
ZINC000005921965,CC[C@H](OC(C)=O)C(C[C@@H](C)N)(c1ccccc1)c1ccccc1
ZINC000005922746,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23O4
ZINC000005924345,CC[C@@H](OC(C)=O)C(C[C@H](C)N)(c1ccccc1)c1ccccc1
ZINC000005967015,CO[C@@]12C[C@@H](CO)CN(C)[C@@H]1Cc1c[nH]c3cccc2c13
ZINC000006030609,C[C@@H]1C=C[C@H]2[C@@H]3[C@H]1CC[C@@](C)(O)O[C@@H]3OC(=O)[C@@H]2C
ZINC000006036811,C[C@H](Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1
ZINC000006070006,Cc1cc(O)cc(C)c1OC[C@H](C)N
ZINC000006093932,O=C(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
ZINC000006096129,NC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1
ZINC000006116336,O=C1NC(=O)[C@](c2ccccc2)(c2ccc(O)c(O)c2)N1
ZINC000006117169,C1=Cc2ccccc2NN=C1
ZINC000006117750,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1[C@@H]1CCCNCC1
ZINC000008101167,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
ZINC000008214535,CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O
ZINC000008214690,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000008582008,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCNCC1
ZINC000009111944,CO[C@@]1(NC(=O)[C@@H](C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21
ZINC000011592639,CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@H]2SC1
ZINC000011616526,C[C@@H](COc1ccccc1)N[C@@H](C)[C@@H](O)c1ccc(O)cc1
ZINC000011677894,CCCC[C@H](CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC[C@@H](CC)CCCC)cc3O)n2)c(O)c1
ZINC000011677911,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1
ZINC000012503162,C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
ZINC000012503208,CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)N[C@@H]1C(=O)O
ZINC000012503317,CC(C)(C)C(=O)OCOC(=O)[C@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C
ZINC000013537287,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
ZINC000013674440,O=C(O[C@H]1CN2CCC1CC2)N1C[C@H](O)c2ccccc2[C@@H]1c1ccccc1
ZINC000013761819,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1
ZINC000013983450,COc1cc2c(cc1OC)[C@H]1C[C@H](O)[C@@H](CC(C)C)CN1CC2
ZINC000015449189,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
ZINC000015848251,C[C@H](I)[C@H]1OC[C@@H](CO)O1
ZINC000017110453,CCOC(=O)/C=C1/S[C@H](N2CCCCC2)C(=O)N1C
ZINC000018284778,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
ZINC000019362664,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
ZINC000021981208,CCc1cc(O)cc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
ZINC000022001748,CC[C@](C)(Oc1cccc(C2(c3ccc(O[C@](C)(CC)C(=O)O)cc3)CCCCC2)c1)C(=O)O
ZINC000022001756,CC[C@@](C)(Oc1ccc(C2(c3cccc(O[C@](C)(CC)C(=O)O)c3)CCCCC2)cc1)C(=O)O
ZINC000022046874,CC(C)=NNc1nncc2ccccc12
ZINC000022054999,C[N+](C)([O-])CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
ZINC000022056467,CCOc1cc(C/C(O)=N\[C@@H](CC(C)C)c2ccccc2N)ccc1C(=O)O
ZINC000022058728,CCc1c2c(nc3ccc(OC(=O)N4CCC(N)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
ZINC000022060265,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccc(O)cc2oc1=O
ZINC000022061183,CCOc1cc(C/C(O)=N\[C@H](CC(C)C)c2ccccc2N2CCC[C@@H](O)C2)ccc1C(=O)O
ZINC000022064220,C[N+]1([O-])CCN2c3ncccc3Cc3ccccc3[C@@H]2C1
ZINC000026979265,CNCCN1C(=O)[C@H](OC(C)=O)[C@@H](c2ccc(OC)cc2)Sc2ccccc21
ZINC000028631694,CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)N[C@H]1C(=O)O
ZINC000029558088,CC(=O)N[C@H](CO)C(=O)NCc1ccccc1
ZINC000003945332,COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC
ZINC000004097356,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000100053855,C[C@@]12C[C@H]3C[C@@](N)(C1)C[C@@](CO)(C3)C2
ZINC000006093534,Nc1ccc(/C=N/N2CC(=O)NC2=O)o1
ZINC000012503139,NC(N)=N/N=C\c1c(Cl)cccc1Cl
ZINC000013907153,CCCN(CCC)C(=O)[C@@H](Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
ZINC000113149554,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1
ZINC000017187169,Cc1cn([C@H]2C[C@@H](N)[C@@H](CO)O2)c(=O)[nH]c1=O
ZINC000021981371,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)nc12
ZINC000022047784,CC(C)(C)NC[C@@H](O)c1ccc(OS(=O)(=O)O)c(CO)c1
ZINC000022047789,CC(C)(C)NC[C@H](O)c1ccc(OS(=O)(=O)O)c(CO)c1
ZINC000022446634,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
ZINC000030691548,CCOc1c(N)c2c(c(OCC)c1OCC)[C@H]([C@H]1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
ZINC000030691552,CCOc1c(N)c2c(c(OCC)c1OCC)[C@@H]([C@H]1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
ZINC000030691556,CCOc1c(N)c2c(c(OCC)c1OCC)[C@H]([C@@H]1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
ZINC000030691561,CCOc1c(N)c2c(c(OCC)c1OCC)[C@@H]([C@@H]1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O
ZINC000033650254,O=NN1CC[C@@H](O)C1
ZINC000033650255,O=NN1CC[C@H](O)C1
ZINC000039252793,NCC(=O)OCCO
ZINC000001530968,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
ZINC000001539579,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
ZINC000001554274,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
ZINC000001530636,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1
ZINC000000584092,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
ZINC000002847375,CCN(CC)[C@H](C)C(=O)c1ccccc1
ZINC000000896695,NC(CO)(CO)CO
ZINC000000901552,OC[C@H](S)CS
ZINC000000901555,OC[C@@H](S)CS
ZINC000001484334,C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C
ZINC000100037020,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000000518554,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
ZINC000000020237,CCN(CC)CC(=O)Nc1c(C)cccc1C
ZINC000000020251,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
ZINC000000020240,CC(C)NC[C@@H](O)COc1cccc2ccccc12
ZINC000000020241,Cc1cccc(Nc2ccccc2C(=O)O)c1C
ZINC000035342789,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
ZINC000035653007,CC(=O)Oc1cc2c(s1)CCN([C@H](C(=O)C1CC1)c1ccccc1F)C2
ZINC000035653009,CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2
ZINC000035801098,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
ZINC000000000509,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1
ZINC000001554392,CCCCCCOC(=O)CCC(=O)CN
ZINC000035328014,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
ZINC000035342787,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
ZINC000000001261,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
ZINC000000001281,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
ZINC000000001341,CC[N+](C)(C)c1cccc(O)c1
ZINC000000001408,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
