ID,Mol,Smiles,Source
CHEMBL3646571,<rdkit.Chem.rdchem.Mol object at 0x00000221094B20A0>,COc1ncc(Nc2ncc(C(C)(C)N)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646495,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2110>,Cc1nc(N)nc(-c2cccnc2Nc2ccc3oc(C)nc3c2)n1,mtor
CHEMBL3688909,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2180>,C[C@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccc([N+](=O)[O-])cc4)nc3n2)C[C@@H](C)O1,mtor
CHEMBL3693388,<rdkit.Chem.rdchem.Mol object at 0x00000221094B21F0>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNC1CCCCCCC1,mtor
CHEMBL2165023,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2260>,COc1ccc(Nc2ncc(Br)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3693418,<rdkit.Chem.rdchem.Mol object at 0x00000221094B22D0>,CNCc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)o1,mtor
CHEMBL3814139,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2340>,CCc1ccc2occ(/C=N/Nc3nc4c(c(N5CCOCC5)n3)CSCC4)c(=O)c2c1,mtor
CHEMBL4114155,<rdkit.Chem.rdchem.Mol object at 0x00000221094B23B0>,CNCCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@@H]2CCCOC2)c(=O)n4C)cn1,mtor
CHEMBL4217549,<rdkit.Chem.rdchem.Mol object at 0x00000221094B0120>,C[C@H](Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,mtor
CHEMBL3641003,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2500>,CCCCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2Cl)CC1,mtor
CHEMBL3649473,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2570>,Cc1nc(N)cc(-c2cc([C@H](C)N3CCOCC3)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)n1,mtor
CHEMBL2216870,<rdkit.Chem.rdchem.Mol object at 0x00000221094B25E0>,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,mtor
CHEMBL3643930,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2650>,COc1ccc(CN(Cc2ccc(OC)cc2)c2nc(C)nc(Cl)n2)cc1.COc1ccc(CNc2nc(C)nc(Cl)n2)cc1.Cc1nc(Cl)nc(Cl)n1.Clc1nc(Cl)nc(Cl)n1,mtor
CHEMBL3649435,<rdkit.Chem.rdchem.Mol object at 0x00000221094B26C0>,COc1cc(-c2cnc3ccc(N4CCOCC4)cn23)cnc1OC,mtor
CHEMBL3649436,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2730>,CN(C)S(=O)(=O)Nc1cc(-c2cnc3ccc(-c4ccnc(C(F)(F)F)c4)cn23)cnc1Cl,mtor
CHEMBL3646535,<rdkit.Chem.rdchem.Mol object at 0x00000221094B27A0>,COc1ccc(Nc2ncc(CN3CC(S(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL2165004,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2810>,COc1ccc(Nc2ncc(CN3CCC(S(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646550,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2880>,Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2cc(F)cc3[nH]ncc23)n1,mtor
CHEMBL3649481,<rdkit.Chem.rdchem.Mol object at 0x00000221094B28F0>,COc1ncc(Nc2ncc([C@H](C)N3CCOCC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL2206903,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2960>,COc1cnc(Nc2cnc(Cl)c(NS(C)(=O)=O)c2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL2206905,<rdkit.Chem.rdchem.Mol object at 0x00000221094B29D0>,COc1cnc(Nc2cnc(Cl)c(NS(=O)(=O)N3CCOCC3)c2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL3640933,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2A40>,Cc1ncnc(-c2ccc(F)c(C(=O)N(C)C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640997,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2AB0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,mtor
CHEMBL3640999,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2420>,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,mtor
CHEMBL3641013,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2490>,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3641016,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2B90>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3641021,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2C00>,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3586386,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2C70>,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)CC(=O)N2,mtor
CHEMBL3586401,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2CE0>,CC(C)(O)c1ccc(-c2cnc3c(n2)N([C@H]2CC[C@H](O)CC2)C(=O)CN3)cn1,mtor
CHEMBL3688964,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2D50>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)N4CC[C@@H](O)C4)c3)nc2n1,mtor
CHEMBL3701106,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2DC0>,COCCCN(C)C(=O)c1ccc(-c2ccnc(C)c2C#Cc2ccc(N)nc2)cn1,mtor
CHEMBL3793268,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2E30>,O=C(Nc1ccc(F)c(Cl)c1)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)cn1,mtor
CHEMBL3670173,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2EA0>,CCc1ncnc(N2CCC(O)(CC)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670235,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2F10>,Cc1ncnc(N2CCC(CNC(=O)CC3CCCC3)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670182,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2F80>,CCc1ncnc(N2CCN(S(C)(=O)=O)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670247,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2FF0>,Cc1ncnc(N2CCN(C(=O)C3CCC3)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640956,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3060>,CCc1ncnc(-c2ccc(C)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670175,<rdkit.Chem.rdchem.Mol object at 0x00000221094B30D0>,CCC1(O)CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,mtor
CHEMBL3670249,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3140>,Cc1ccc(C(=O)N2CCN(c3ncnc(C)c3C#Cc3ccc(N)nc3)CC2)o1,mtor
CHEMBL3670254,<rdkit.Chem.rdchem.Mol object at 0x00000221094B31B0>,CCc1ncnc(N2CCc3ncccc3C2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670273,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3220>,CCc1ncnc(N2CCN(c3ccncc3)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670164,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3290>,CC(=O)NC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,mtor
CHEMBL3670188,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3300>,CCc1ncnc(N2CCOC(C)(C)C2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670206,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3370>,CCOC1CCN(c2ncnc(CC)c2C#Cc2ccc(C)nc2)CC1,mtor
CHEMBL3670240,<rdkit.Chem.rdchem.Mol object at 0x00000221094B33E0>,CCc1ncnc(N2CCN(C(=O)NC)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670162,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3450>,CCc1ncnc(N2CCC(C)(O)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670187,<rdkit.Chem.rdchem.Mol object at 0x00000221094B34C0>,CCc1ncnc(N2CCCC(CO)C2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670275,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3530>,CCc1ncnc(N2CCN(c3ccccc3)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3109140,<rdkit.Chem.rdchem.Mol object at 0x00000221094B35A0>,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,mtor
CHEMBL4228946,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3610>,COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,mtor
CHEMBL3967736,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3680>,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC4CC4)c(F)c3)c2C1=O,mtor
CHEMBL3946500,<rdkit.Chem.rdchem.Mol object at 0x00000221094B36F0>,COCCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2C1=O,mtor
CHEMBL3930831,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3760>,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)c(F)c3)c2C1=O,mtor
CHEMBL3355476,<rdkit.Chem.rdchem.Mol object at 0x00000221094B37D0>,C[C@@H]1COCCN1c1nc(-c2c(F)ncc3[nH]ccc23)cc2c1ncn2C,mtor
CHEMBL3355480,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3840>,C[C@@H]1COCCN1c1nc(-c2nncc3[nH]ccc23)cc2c1ncn2C,mtor
CHEMBL4218854,<rdkit.Chem.rdchem.Mol object at 0x00000221094B38B0>,CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1N[C@@H](C)C1CCOCC1,mtor
CHEMBL3936477,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3920>,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3F)c2C1=O,mtor
CHEMBL3965936,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3990>,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc3c2C(=O)NCC(C)(C)O3)cc1,mtor
CHEMBL3927688,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3A00>,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc3c2C(=O)N(CC)CCO3)cc1,mtor
CHEMBL2336333,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3A70>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCN(C)CC4)nc3n2)cc1CO,mtor
CHEMBL3688833,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3AE0>,Cc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1,mtor
CHEMBL3688845,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3B50>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cnn(C)c3)nc2n1,mtor
CHEMBL3688919,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3BC0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4c(c3)CC(=O)N4)nc2n1,mtor
CHEMBL3688976,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3C30>,CC1CCCN1C(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,mtor
CHEMBL3688978,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3CA0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(C(=O)N(C)C)c3)nc2n1,mtor
CHEMBL3693463,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3D10>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(Nc4ccncn4)nc3n2)cc1CO,mtor
CHEMBL3889770,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3D80>,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2C[C@@H](O)C2)c(=O)n4C)cn1,mtor
CHEMBL3950905,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3DF0>,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,mtor
CHEMBL4106960,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3E60>,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)O[C@H](C)CO)c(F)c3)c2C1=O,mtor
CHEMBL3689026,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3ED0>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNCc1cccs1,mtor
CHEMBL4096651,<rdkit.Chem.rdchem.Mol object at 0x00000221094B3F40>,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)C1,mtor
CHEMBL3643265,<rdkit.Chem.rdchem.Mol object at 0x00000221094B2B20>,CCc1ncnc(-c2ccc(C(=O)N3CCCO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643272,<rdkit.Chem.rdchem.Mol object at 0x00000221094B0040>,CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645834,<rdkit.Chem.rdchem.Mol object at 0x00000221094B40B0>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C4CCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645837,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4190>,CCc1ncnc(-c2ccc(C(=O)N3CCn4c(COC)nnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645844,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4200>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4c(COC)nnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645846,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4270>,C#CCN1CCN(C(=O)c2c(F)cc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,mtor
CHEMBL3645870,<rdkit.Chem.rdchem.Mol object at 0x00000221094B42E0>,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645985,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4350>,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CC(NC(=O)OC(C)(C)C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3648864,<rdkit.Chem.rdchem.Mol object at 0x00000221094B43C0>,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CNC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3648876,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4430>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CN(C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3648882,<rdkit.Chem.rdchem.Mol object at 0x00000221094B44A0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ncon4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3648887,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4510>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C[C@H]3C)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3646556,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4580>,COc1ccc(Nc2nc(-c3cccnc3)ccc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646559,<rdkit.Chem.rdchem.Mol object at 0x00000221094B45F0>,Cc1nc(N)nc(-c2cc(-c3cnn(C)c3)cnc2Nc2cncc(F)c2)n1,mtor
CHEMBL3646561,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4660>,Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc3[nH]cnc3c2)n1,mtor
CHEMBL2206911,<rdkit.Chem.rdchem.Mol object at 0x00000221094B46D0>,Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(N)c2)n1,mtor
CHEMBL2170088,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4740>,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646595,<rdkit.Chem.rdchem.Mol object at 0x00000221094B47B0>,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2cc(N)nc(C)n2)cc1F,mtor
CHEMBL3290305,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4820>,Cc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,mtor
CHEMBL3693438,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4890>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OCCN(C)C)nc3)nc2n1,mtor
CHEMBL3646604,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4900>,COc1ncc(Nc2ncc(CN3CCOC[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3701117,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4970>,Cc1nccc(-c2ccc(C(=O)N(C)C3CCCCC3)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3688916,<rdkit.Chem.rdchem.Mol object at 0x00000221094B49E0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4cn[nH]c(=O)c4c3)nc2n1,mtor
CHEMBL3688931,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4A50>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(C#N)c(F)c3)nc2n1,mtor
CHEMBL3693434,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4AC0>,Cc1ccc(-c2cnc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1,mtor
CHEMBL3688838,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4B30>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOCC4)nc3n2)cc1CO,mtor
CHEMBL3688840,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4BA0>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cn1,mtor
CHEMBL3688841,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4C10>,COc1ncccc1-c1ccc2c(N3CCOC[C@@H]3C)nc(N3CCOC[C@@H]3C)nc2n1,mtor
CHEMBL3688955,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4C80>,C[C@H]1COCCN1c1nc(N2CCC(CO)CC2)nc2nc(-c3cccc(C(N)=O)c3)ccc12,mtor
CHEMBL3693416,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4CF0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CNCCO)o3)nc2n1,mtor
CHEMBL3688922,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4D60>,CC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1O,mtor
CHEMBL3688917,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4DD0>,CC(C)Oc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C#N,mtor
CHEMBL3688921,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4E40>,CC(C)Oc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(N)=O,mtor
CHEMBL3693397,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4EB0>,COCC(=O)N(C)Cc1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,mtor
CHEMBL3639999,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4F20>,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3701096,<rdkit.Chem.rdchem.Mol object at 0x00000221094B4F90>,COCCN(C)C(=O)c1cc(-c2ccnc(C)c2C#Cc2ccc(N)nc2)ccc1Cl,mtor
CHEMBL3693413,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5000>,CC(C)CC(=O)NCc1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1F,mtor
CHEMBL4104010,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5070>,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cnc6ccccc6c5)cc4c32)CC1,mtor
CHEMBL3649437,<rdkit.Chem.rdchem.Mol object at 0x00000221094B50E0>,CS(=O)(=O)Nc1cc(-c2cnc3cc(-c4cccnc4)ccn23)cnc1Cl,mtor
CHEMBL4064699,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5150>,COC(=O)CN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,mtor
CHEMBL3921955,<rdkit.Chem.rdchem.Mol object at 0x00000221094B51C0>,COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)c(F)c2)nc1N1CCOCC1,mtor
CHEMBL3915379,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5230>,COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2F)nc1N1CCOCC1,mtor
CHEMBL3894463,<rdkit.Chem.rdchem.Mol object at 0x00000221094B52A0>,COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCCN(C)C)cc3)cc2)nc1N1CCOCC1,mtor
CHEMBL4103534,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5310>,CC(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,mtor
CHEMBL1236962,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5380>,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,mtor
CHEMBL3646538,<rdkit.Chem.rdchem.Mol object at 0x00000221094B53F0>,COc1ccc(Nc2ncc(CN3CC(O)C3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3643122,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5460>,CCc1ncnc(-c2ccc(C(=O)N3CCN(/C(=N/C)NC#N)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3649482,<rdkit.Chem.rdchem.Mol object at 0x00000221094B54D0>,COc1ccc(Nc2ncc([C@H](O)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3670156,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5540>,CCc1ncnc(N2CCC(O)(Cc3ccccc3)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3670236,<rdkit.Chem.rdchem.Mol object at 0x00000221094B55B0>,Cc1ncnc(N2CCC(CNC(=O)CN(C)C)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645838,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5620>,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)COC4)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645843,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5690>,CCc1ncnc(-c2ccc(C(=O)N(C)C3CCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3639447,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5700>,CCc1ncnc(-c2cc(F)c(C(=O)NCCN3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645850,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5770>,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645854,<rdkit.Chem.rdchem.Mol object at 0x00000221094B57E0>,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645864,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5850>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645866,<rdkit.Chem.rdchem.Mol object at 0x00000221094B58C0>,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN4CCC[C@H]4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645871,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5930>,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645892,<rdkit.Chem.rdchem.Mol object at 0x00000221094B59A0>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CO)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645894,<rdkit.Chem.rdchem.Mol object at 0x00000221094B5A10>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,mtor
